,full_text,Label
2708,"@roemahkeong @jokowi @PDI_Perjuangan Klo membungkuk-bungkukkan badan, gibran jagonya  🙏🙏🇮🇩🇮🇩",0
2709,@Bambangmulyonoo @PDI_Perjuangan dia termask pengamat yg diduga jadi buzzerp pihak sono. sejak isu 3 periode presiden dia sudah dukung itu.,0
2710,"@Penyuka_ombak Sekelas cang ato aza gagal mau ngegembosin PDI PERJUANGAN, dari zmn orba ampe skrg PDIP selalu dihantam depan belakang kanan kiri faktanya masih tetap berdiri kokoh 2x berturut² juara pemilu dan dlm surveypun selalu teratas https://t.co/VWiuBj7cLT",0
2711,"Menunggu ketum partai politik bergerak menyelamatkan konstitusi dari dinasti kekuasaan. Partai parlemen pendukung rejim yang menjadi oposisi"" @PDI_Perjuangan @NasDem @DPP_PKB @DPP_PPP dan oposisi sejati @PKSejahtera = 54,61%  Sudah bisa ""bergerak"" nih... https://t.co/0t8mUQVpx1""",0
2712,@Bunga_JyKesuma @xquitavee Eh....eluuu ngapain bawa² PDI Perjuangan. Apa salahnya pdi perjuangan....? Entar dikatain yg neko² katanya pendukungnya kasar.. Terus kalau kau gini dikatain apa ya...  Yo ndak tau kok nanya saya...?,0
2713,@UmarSyadatHsb__ Jokowi sudah pasti tidak boleh Netral.  Karena Jokowi adalah kader Partai @PDI_Perjuangan .  Di Negara mana presiden netral terhadap partai lain ?,0
2714,"@OmpungGuru @jokowi @PDI_Perjuangan Nah itu, dalam ajaran mana pun moralitas itu harus di junjung tinggi. Karena moralitas bukan sekedar membungkuk badan, salam-salaman. Hati, pikiran, ucapan serta prilaku dan tindakannya harus sesuai inilah yang di maksud etika/moralitas.  Salam #Revolusimental",0
2715,@Bambangmulyonoo @PDI_Perjuangan Ngaku pengamat nyata propokator eh tahu tahunya agen pa lurah juga ! https://t.co/68fn9AQBQY,0
2716,"Ganjar Pranowo: Mbah Hisyam Menerapkan Nilai-nilai Hidup Rukun, Guyub dan Tentram  Ganjar berbicara mengenai ketokohan Mbah Hisyam yang bisa diteladani oleh semua masyarakat. Seperti, menerapkan nilai-nilai hidup yang rukun, guyub dan tentram. Berbicara mengenai pentingnya untuk… https://t.co/K0LH1E8jmE",0
2717,"@aan_muba @PDI_Perjuangan Omongan bang Ade setelah digebuki memang bukan kaleng-kaleng, bahwa dia akan lebih gila kali ini. ternyata benar!!!  sip lah. selamat menanggung badai PSI.",0
2718,@Bambangmulyonoo @PDI_Perjuangan Qodari ini pengamat lahir tahun berapa sih ? Dulu justru DPR/MPR yang akan mengubah UU capres harus sarjana. Tujuannya untuk menghambat ibu Mega.,0
2719,@aan_muba @PDI_Perjuangan Tenang2.....200m kecil....kan ada anak presiden pisang..,0
2720,"@adearmando61 Untuk mengurangi ketegangan, dan mpertanggung jawabkan moralitas, sdh seharusnya @gibran_tweet &amp  @bobbynasution_  menyatakan SUDAH KELUAR/MENGUNDURKAN DIRI dr keanggotaan partai @PDI_Perjuangan. Itu baru hebat&amp  bernyali, tdk main dua kaki",0
2721,"@mpok_intan @jokowi @PDI_Perjuangan @66Hasto @puanmaharani_ri Bertahun2 silam jika jokowi tak didukung PDIP sebagai walikota Solo, ia tetap akan menjadi tukang kayu..  Masyarakat Indonesia takkan pernah mengenalnya..  Anak dan menantunya takkan prnah menjadi kepala Daerah..",0
2722,"Saat KLB PDI Sukolilo, dimana Suharto kirim aparat yg berkaos PDI dgn ikat kepala agar menutupi rambut cepaknya, mengusir satgas PDI dr arena Konggres. Jend Hendropriyono &amp  Jend Agum Gumelar memantau  scr rahasia dari luar arena konggres. Mengawal Megawati hg Munas di Jakarta. https://t.co/wG2a1jyfDW",0
2723,"@mpok_intan @jokowi @PDI_Perjuangan @66Hasto @puanmaharani_ri Woi mpok br lair kmrn ya,  dr sblm ada jokowi pdip dah tinggi elektabilitasnya oneng",0
2724,"@roemahkeong @jokowi @PDI_Perjuangan Betul mas  Ketika ucapan pemimpin gak bisa dipegang, kemunduran demokrasi tinggal menghitung hari",0
2725,Mirip the Last Supper. Siapa nih yang jadi Yudas Iskariotnya? 😅😂🤣  @PDI_Perjuangan  @Gerindra  @aniesbaswedan  @ganjarpranowo  @jokowi  @psi_id https://t.co/c1W4WFxfjv,0
2726,@kompascom Justru klo gini jadi drama playing victim @PDI_Perjuangan 😅,0
2727,"@Handoko75161314 @StefanAntonio__ @jokowi Seandainya pun menang paling ya cuma 1 periode... menginggat politikus yang meninggalkan PDI P terus meredup... ingat rustriningsih, bibit waluyo, permadi dll...",0
2728,@hansssolo @PDI_Perjuangan Spektrum lebih luas mengayomi NKRI,0
2729,"Momen Ganjar Pranowo Dikerumuni Ribuan Warga dan Santri Saat Berkunjung ke Pesantren Roudhlotus Solichin  Mbah Hisyam merupakan kakek dari istri Ganjar Pranowo, Siti Atikoh. Ketika tiba di halaman pondok pesantren, Ganjar dan Siti Atikoh disambut meriah oleh para santri yang… https://t.co/ZeVUHlZxDN",0
2730,Hidup pdi,0
2731,@Dennysiregar7 Bang apa orang pdi nggak marah sama abg.....,0
2732,"@THORthayaar @Wahida_Afghan Gandu khud ke tumhare lawde lage h aur kha lundian tum porkio ko lund diya h gaand mein jo aaj tk dard horaha , khud ki team ki maa chudi pdi h lakin randapa karlo",3
2733,@KakekHalal MERAH ❤️🇮🇩❤️👍 @PDI_Perjuangan 💪👌,0
2734,@convomf Red day itu pas pdi kampanye,0
2735,"@islah_bahrawi Berandai-andai juga kalo misal si anak kemaren sore itu tetap di pdi dan jadi wakil presiden, bayangkan bagai mana mereka membela, Akan ada kata RAKYAT YANG MEMILIH""""",0
2736,@aan_muba @PDI_Perjuangan Lanjutkan..tidak ada kata komunikasi dgn orang2 ini. Awokwokwokwok,0
2737,"E kaka nona yg paling bodoh dan goblok Manokwari sekarang so jadi ibu kota Propinsi Papua barat Kaka,bodoh jangan dipiara Kaka e",1
2738,"Ga abis abis dah yg begini -_-

Yuk jaga sanak saudara dari doktrin : jihad->bom bunuh diri->masuk surga!

(Kalo cantik ga bakal gini nih) https://twitter.com/detikcom/status/807936868419391488 …",1
2739,klo loe liat video perlakuan TNI ke rkyat asli papua loe bakal bilang mending pisah aja wirRT @Dodoeee: HELL NO!! RT http://mtw.tl/l6teh4d ,2
2740,"Haha gila langsung gosong dah gue RT @mluthfijebew Amiiin :D""@violahariansyah: Iya dah ntar kapan2 ke papua sekalian RT @mluthfijebew",1
2741,"""Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.""",0
2742,Presiden Joko Widodo harus turun langsung mengomandani para menteri di bidang ekonomi untuk mengatasi anjloknya nilai tukar rupiah terhadap dolar AS. https://www.tribunislam.com/2018/09/tak-bisa-meroketkan-rupiah-jokowi-sebaiknya-legowo-letakkan-jabatan-presiden.html …,0
2743,Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,0
2744,"Itusih emang dasar goblok ! ""@FiersaBesari: Bbrp kali ditanya di chatbox:""Manado di Sumatera ya?"" ""Sorong di Jawa ya?"" ""Natuna di Papua ya?""",1
2745,"Monyet bedes primitif RT @JeJheJai: lha iki monyet e @bertosaflessa RT Ravendoz_ Sudah diintimidasi kalah pula, cok aku sek pegel karo Papua",0
2746,"bunuh had ayo JIHAD :D RT "" @mak_ondhong1923  @mak_ondhong1923: Nganti kecekel seng hack fb ku! Tak idak idak ndazeeee!!",0
2747,"@KorwilSukalaya udah gue baca TAI ! Lu ngomong gini "" waktu rusuh di Papua kok ga di Sanksi "" haha sanksi dari aspek mana arema ? Goblok !",1
2748,"Selamat Jalan Pejuang ...

Semoga selalu menang ...

Hidup tenang dan senang ...

Di sisi Allah Yang Maha Penyayang ...

•pic.twitter.com/k1Kjoq0Y1r",0
2749,"Konflik di Papua tidak pernah selesai, RT @sudjiwotedjo: Kalau warga Papua lebih hepi dan makmur jika pisah dari NKRI, lepaskan saja #sikap",2
2750,"Alhamdulillah, Indonesia ada di peringkat ke-3 dgn 95% sbg Negara yg Rakyat-nya peduli thdp Agama.

Terakhir ditempati Cina, dgn 3%.

•pic.twitter.com/aRSDrSggWT",0
2751,Bangsa Islam  Indonesia sdh menyatu. Bunuh kami satu persatu kl mau hilangkan cita2 Khilafah.,0
2752,"اَلْحَمْدُلِلّهِ رَبِّ العَا لَمِيْن



Saya senang dan bahagia dengan Kedatangan  Raja Salman bin Abdul Aziz Al Su'uud ke Indonesia.pic.twitter.com/TsKXGlDmHZ",0
2753,Norak banget iklan mantan mendikbud @aniesbaswedan ini. Tambah gak respech.. inilah tenun kebangsaan yg dia maksud.\u2026 https:\/\/t.co\/Ux7HEYkBLG,0
2754,"إن شاء الله



   SELASA 9 MEI 2017

AHOK AKAN DIPENJARA

KARENA MENISTA AGAMA



BALON DAN KARANGAN BUNGA

TIDAK AKAN BERGUNA

•pic.twitter.com/WOfJ86ruZG",2
2755,Ayo bangbros aja RT @abialdy: Saya bunuh klian berdua hei kafir quraisy kaum sodim RT@aditia_ramadhan: nikah aja deh,1
2756,"Di film 212: Power of Love, Fauzi Baadila berperan sebagai Rahmat, dan gosipnya Reza Rahadian akan berperan sebagai spanduk Ganyang Cina.",0
2757,"Siap ditempatkan dimana saja? Tentu siap.

Ditugaskan di daerah terpencil? Siap.

Dinas 8 thn di Papua? Siap.

Siap pisah Jogja-Jakarta? *tear*",0
2758,Rusak deh Negara ini kalo semua mau di beda2kan..Papua & Maluku pisah aja dari NKRI yg semakin bobrok moral dan jiwa toleransinya...,0
2759,Hhhhhhhhhhh yg ancam tdk sholatin jenazah siapa ya ? Yg kafir kafirkan sesama muslim siapa ya ? Yg usir H djarot waktu mau sholat jum.at ?,0
2760,"Ulama tp mulutnya lbh nista dr yg dtuduh menista..sy muslim dn tdk pernah dpt pngajaran ""ayo kucilkan/bunuh ttanggamu yg kafir"". Ulama tp gemar mghasut..ADA!",0
2761,"@sandranda gua udah di papua nugini mba, kaya nya kita pisah aja deh tournya.. Ntr ktmu d jakarta ya 6 bulan lagi T.T",0
2762,"Yg goblok itu JK. Masyarakat miskin itu byk di Papua, masyarakatnya non muslim. Daerah plg miskin itu NTT. Masyarakatnya byk non muslim jg.",0
2763,"""RT @felixsiauw: tapi twit begini asik lo, kita jadi tau yang mana akun-akun pro-penista agama, akun-akun buzzer yang kerjanya menghujat :)""",0
2764,Perasaan saudara2 kita di Papua itu mungkin bagai istri tua yg tdk pernah diurus lagi oleh suaminya. Wajar aja kalau minta pisah.,2
2765,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,0
2766,"Inilah org yg otak/pemikiran sempit @YukToleran @savicali: Jk mkn bnyak org terobsesi ""mati syahid"" membunuh mrk yg kafir lwt bom bunuh diri",0
2767,"demo biasa. Orang Yogya dulu demo mau pisah dari NKRI, polisinya nyante aja. Kali ini mereka dukung Papua pisah dr NKRI kayaknya.",0
2768,"Hha ! Bhs papua'e! Ayo?""@umrahsaad: Biasa mko :D""@09_ramadhani: @umrahsaad goblok!!knapa kamu sebut namanya'e?saya malu ini sudah!""""",1
2769,"Penak jmnku thoo heuheu  ""@DamarMurub: Kemudian malam minggu setelah hujan angin.. Bertemankan kopi papua, kretek 76 dan telo bakar gosong",0
2770,Kami sebagai rakyat indonesia yang bukan berasal dari DKI turut mendoakan semoga pak Basuki dan pak Djarot tidak pernah lelah melayani kami dan tetap terus semangat,0
2771,"""RT @RuridaJihandari: Itu sidang apa drama korea sampe 20kali, lagi menunggu sidang ahok season 2 nih... Kayaknya goblin mah kalah pamornya""",0
2772,"Kecapek an mngkin kak,trs pisah sm anak papua jga""@FajrinaRidha: Aduuuhhh knapa smpai skit?RT @ciciapriani2: Cuma bisa d kamar saja,",0
2773,Mending ganti presiden RT @dgoreinnamah: klo loe liat video perlakuan TNI ke rkyat asli papua loe bakal bilang mending pisah aja wirRT @Dodo,0
2774,@ragilnugroho1 orang goblok aja sperti mbah yang bilang Papua tidak bisa maen bola... ingat mbah Indonesia aja pernah keluar dari PBB,0
2775,"SAYA SERUKAN KEPADA SEGENAP UMAT ISLAM;

(Persiapkan diri kalian..)

AYO... JIHAD...!!!

*HRS*

•pic.twitter.com/1OibhOvNAX",0
2776,"""Ayo umat Islam yg pinter, jgn percaya klo aksi 112 tdk ada hubungannya dgn pilkada, pihak AHY yg bayar anies yg untung \ud83d\ude01""",0
2777,Hanya orang yg kbykn makan MSG yg suka gomong benci cina anti kafir usir orang kafir dari Indonesia tapi oshinya veranda sm yupi. Haaadeehhh,0
2778,"Dan pada hari ketika terjadi kiamat, orang-orang yg berdosa (kaum musyrik) terdiam berputus asa (QS Ar-Rum;12)",0
2779,Foto asli bilang edit .. z mau tandai di fB ke FB asli ibu putri sion papua buat de taw ko yg pake de px foto slama ini tobat ko goblok,1
2780,"@sugenkcom trus klo ada khilafah, gmn hubungannya dg presiden atau perdana menteri? Apakah negara² ini harus bubar atau gmn? *numpangtanya",2
2781,"Bom bunuh diri kok jihad?? darimana dasarnya. Ayo, belajar agama dengan guru yang bener dong....",2
2782,Mutiara tetap mutiara Pak Ahok Djarot. Tuhan pny rencana yg lebih dahsyat utk Bapak ber2 utk Indonesia. Maju terus.,0
2783,Haha py ko paeng ganyang ki :D RT@christianylumba: Sekke cina nya syg . Hahaha RT @mrna_mrna: Haha py minta angpao paeng deh haha,0
2784,"Amin!! RT @sudjiwotedjo Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",0
2785,"Buat yang suka mengkafirkan orang lain, apalagi mereka yg suka berteriak ""ayo bunuh orang kafir"" pasti panas liat tauziah ini. https://twitter.com/kembangkertas97/status/822689854546841601 …",0
2786,"""@roninpribumi @dewanpers yg salah itu mereka menulis TERDAKWA PENISTA AGAMA,coba klo ditulis BAGINDA YANG MULIA pasti ga masalah..cuih..""",0
2787,OMG ini orang asalnya dari planet mana ya? lucu banget kayak boneka barbie ...... kira2 pake baterei apa pake aki ya .....bisa ngomong juga ternyata hahaha.... semoga pabriknya masih produksi yg kayak gini biar rame dunia perpolitikan indonesia,0
2788,"@MIApiksy @CTRwibowo  Ini aja masih Sma kalo kuliah pisah Bayangno aku neng prancis kamu neng afrika mia neng papua,pisahkan?",0
2789,@jogja24jam Udah gk kaget kalo Papua bakal pisah. Tinggal tunggu tgl mainya saja... Hikss pdhal blm k raja ampat.,0
2790,"Kami di jogja juga!! #gimana? RT @sudjiwotedjo: Kalau warga Papua lebih hepi dan makmur jika pisah dari NKRI, lepaskan saja #sikap",2
2791,"RT @emorosa: MUI: Bom bunuh diri diharamkan agama. Jd jgn sudutkan Islam sbg teroris,. Mrka bkn org Islam,mrka Kafir!",2
2792,"Enak aja nemu, itu bokap bawa dri papua Ilegal haha RT @PrillyMargitaa: astaga, nemu dmn itu? :$ RT @LuqieEskate: Iya itu monyet kecil :D",0
2793,"Wkwk-__- RT @deviiyunita: Goblok wkwk RT @KefinCED : Seharus nya sby suruh orang papua sama NTT ke jakarta, sumber air banyak nih!",1
2794,"Gak nyambung loe. Coba jawab dulu kenapa loe takut kalo mayoritas papua itu mau pisah? Coba jawab apa menurut loe soal operasi trikora. Orang mau adopsi anak aja anaknya kudu mau dulu, bung. Gak tiba2 diculik trus dipaksa nrimo sikon.",2
2795,"Haha masa itu cina aih ganyang! RT @muhagungeko: Hahahha tetangga tolo -___-"" RT @restymasyita: Hee d rcti nah cina, jgn tid@husnianaindah",0
2796,"Itu dampak orang"" radikal konservatif dikasih panggung. Lihat bagaimana kemudian mesjid dijadikan tempat kampanye, atau kemudian ada gerakan tidak mensalatkan jenazah, teriakan"" ganyang cina di dalam demo"" cantik itu. Lihat dampaknya sekarang. Sumbu orang"" semakin pendek",0
2797,"Apa yg digebuk??



Mereka yg meneriaki ""Bunuh Ahok, Bunuh Cina Kafir"" justru diundang ke Istana dgn diam². 

Dan anehnya Nasib seorang DPO kasus mesum di bahas disana. 



Klo bukan kalkulasi politik, terus pertemuan itu dalam rangka apa?? 



Ayo klo mau Adil jgn berpihak & memihak!",0
2798,"#AksiKeadilan95

Selasa, 09-05-2017



Jangan Putus Asa

Jangan Jenuh & Lelah

Jangan Pernah Menyerah

•pic.twitter.com/kzZ6QUzT4D",0
2799,"""@MataNajwa mbak najwa..ayo """"ketengah"""" lagi sedikit..jgn terlihat ke kiri, dgn meminta terus pak anies cpt2 menyelesaikan kalimat2nya..""",0
2800,"""Saya jadi jaminannya, Kyai Khaththath tidak pernah merencanakan makar, beliau tidak pernah punya rencana untuk menggulingkan pemerintah!""

•https://twitter.com/rizieqsyihabfpi/status/848238213084860416 …",0
2801,Setiap ada terror bom islam yang disalahin? Teroris bukan orang islam. MEREKA CUMA ORANG KAFIR TOLOL YANG MENGAKU ISLAM ! #PrayForJakarta.,0
2802,"UNDANGAN

Taklim Rutin Bulanan 'MARKAZ SYARIAH' Petamburan - Jakarta.

*Mohon Bantu Sebarkan*

•pic.twitter.com/3yeArETCF2",0
2803,"ayo  mi,kalo ad krim ka -!""@RadenAlfhan: Pergi mki jihad sodara bunuh i. Hehe ""@SahidSinggi: lagi lagi TERRY JONES !!""""",0
2804,"Amin!! RT @sudjiwotedjo Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",0
2805,"Ulama di bunuh & di aniaya, Pendeta di serang, Biksu di Persekusi.

Tujuan dari semua ini adalah saling curiga antar umat beragama.

Maka itu; tetap jaga persatuan & kesatuan diantara kita.

Jaga toleransi di NKRI tercinta.

Dan jangan saling melukai antar sesama.

•pic.twitter.com/VQX0gtzvKd",0
2806,"Coba ustadz yang bikin sayembara 1M disuruh minta maaf dulu, A'. Sama yang buat spanduk ganyang Cina juga minta maaf https://twitter.com/aagym/status/865852849917317121 …",0
2807,"emang siapa yg monyet papua? Hanapi? Gua bilangin ah RT @inethaha: Ih gua mah ngasih semangat ke manusia, bukan monyet papua hahahaha ",2
2808,"""pak ahok kalau anda jadi gubernur jangan lupa anda harus bangun provinsi Jambi buat lahan petani semua, dan jln kreta api jambi, riau, lampung""",0
2809,"""Jangan2 lagi deh @basuki_btp hina islam, anda itu manusia hina dibandingkan agama yang mulia, anda bukan siapa2 & bukan apa2 #IklanAhokJahat""",0
2810,Ini baru Ulama Ind moderat Rahmatullah Damai Toleran.spt NU&Muhammadiyah..yg suka kafirin bilang gantung bunuh demokrasi Pancasila UU buatan manusia Thogut..kafir halal diperangi .jihad nya bom bunuh diri masuk sorga.ini ajaran Islam radikal ajaran teroris.tangkap Usir ke suriah,0
2811,"Artis kok goblok, yg diprotes bukan 2rbnya, tp efek dominonya #SalamGigitJari @Bim_Bim_Slank Di papua bbm 50rb biasa saja naek 2rb teriak",1
2812,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,0
2813,"Beri kesempatan yang Luas & Lapang kepada para Habaib & Ulama serta Tokoh Perjuangan kita melakukan ""Ijtihad Politik"" melalui ""Ijtima' Ulama II"" untuk menjaga maslahat Agama, Bangsa & Negara demi meraih Ridho Allah SWT.



*HRS*

•pic.twitter.com/kR9HaxnOEm",0
2814,"RT@rahung:Ngaku2 nasionalis&mencintai Indonesia.Saudaranya ditembakin malah dicerca,dihina&bahkan ada yg bilang Papua monyet. NGENTOT Kalian",0
2815,"Untuk DPD dan DPW FPI di Seluruh Indonesia, agar segera merealisasikan intruksi DPP FPI tsb (terlampir).



Dan untuk para donatur yg ingin membantu Korban Gempa melalui FPI, silahkan berdonasi pada rekening BSM an. Kemanusiaan FPI (terlampir).

•pic.twitter.com/sufCg3eYZF",0
2816,"Prof. Din Syamsuddin (@OpiniDin): ""Jangan Ada yang Anggap Kecil Perkara Ahok.""

•pic.twitter.com/EsJMnOvcRr",0
2817,"""Setiap yang bernyawa akan merasakan mati."" (QS. Al Imran: 185)

•pic.twitter.com/EmzzBp2QDs",0
2818,orang2 yg kofar kafir n nolak nyolatin jenasah pas jaman pilkada emang pantes sih d usir biar tau rasananya d asingin,0
2819,Dih ga ngerasa ya hahahaRT @dullatif: emang siapa yg monyet papua? Hanapi? Gua bilangin ah RT @inethaha: Ih gua mah ngasih semangat ke manus,0
2820,"Ancaman Salafi-Wahhabi Arab Saudi sdh tdk laten lg di NKRI krn sdh terang2an mengagresi pihak lain dg vonis kafir/sesat jg bom, ol/offline",0
2821,Ada yg lebih goblok.... orang papua gak keberatan harga bbm naik soalnya sebelum naik juga harganya udah 50 rb per liter,0
2822,".kalau org sudah tahu kebenaran terang dunia.
Mana mau dibelokin jadi teroris jahatin org fitnah-2 kafir rampok bunuh org bikin bom",0
2823,"""#MataNajwaDebatJakarta Pak Anies suka nyinyir, suka memutar balik kan fakta, ga punya program yg jelas bisanya jelekkan kinerja pak Basuki""",0
2824,"aih kebuur ki, ganyang deh :p haha RT @nhiino: Haha. Eitss, mninggalmi kkekku, kluarganya kkekku ad d cina skrg nd d indo mi :p RT",0
2825,"adakah kafir harbi yg memerangi ummat di Indonesia?



jawab: tidak ada, yg ada wahhabi khilafah kaum munafiqun penjual aqidah yg memerangi ummat dg bom bunuh diri dan twit2 provokasi SARA di TL",0
2826,"syg2 raya cina nih b CUTI taw,,b alek kg eh.. *aduhaiii abis aku mne ak na cabot 9feb nty nihh b* kau pun na ganyang aku eh b..",0
2827,"Kok photo di jadiiin Bukti Gue blm pernah lihat jokowers yg Cerdas kl komen selama 4 Bulan di kolom ini , tepok jidad gue , yuk Ahh ini Cukong Kalian  tuh ngatain jokowi KACUNG dan mo BUNUH  Kok Kalian G bersuara krn polisi blg BEBAS hny lucu Lucuan pic.twitter.com/cXOxRZnt9r",0
2828,"Kpn kplmbng lgi? RT @GaviSofyan: Haaa,, nak ? RT @inatyaz: Wuu ay kw ni jauh nn nyri di papua, gosong glo ckit -"" RT @GaviSofyan: Sorry ee n",0
2829,isinya cuman bunuh-bunuhan macam binatang...kok dengan pedenya pendukungnya disini bilang dengan khilafah indonesia sejahtera....konyol!,0
2830,"BOM Bunuh Diri Bukan JIHAD.



ISLAM Mengharamkan Bunuh Diri.



Ayo Hancurkan Teroris



#KamiTakTakut #PrayForJakarta #BOMJakarta #Jakartapic.twitter.com/5R2PwAib2u",0
2831,"""Sayang sekali Bangsa ini Paling jago kalau merasa-rasa. Yg mendukung Pak Ahok merasa paling benar, yg mendukung Mas Anies merasa paling suci""",2
2832,Apakah mereka juga pernah koment ttg tolak sholatin mayat atau usir yg mau sholat jumat jaman kampanye. mereka golongan tdk ada etika yg penting ingin jd penguasa jd bukan hal yg aneh kalau pemilih nya pun kofar kafir seenak udel,2
2833,"Teroris ini adalah level ter-ekstrim dari mereka yg tiap harinya teriak2 bunuh kafir di beranda media sosialnya. Ayo keluar fanboy-fanboy isis, gausah malu-malu gitu.",2
2834,"Lagipula saya gak yakin 100% papua bakal pisah kalo dikasih referendum. Populasi lokal dengan pendatangnya sudah timpang. Yg penting tanya aja dulu maunya apa. Kalo mayoritas mau stay, ya udah. Yg penting sejarah itu diluruskan. Diselesaikan. Jangan ada luka lama.",2
2835,"bkn, abis d samber petir jdi gosong .-. RT @akangceye: ko bisa? dari papua kyknya wkwkRT Naahhgd: -_- cabal item RT @akangceye: cabal merah",0
2836,"Kalo #papua smp pisah dari RI, alangkah repotnya untuk naturalisasi banyak atlet (bola, voli, dayung, atletik, sebut saja yg lain)",2
2837,"dan lagi, ada jg lho warga yg setuju Papua pisah aja dari Indonesia (beliau ngakunya bukan OPM tp) gara2 mereka merasa ""ditinggalkan"" itu.",2
2838,"mana bisa ko tokok sagu? masak air saja gosong RT @hernungs: Ikut mace menokok sagu too ""neng papua tangi gasik yo meh",0
2839,"2. Yaklep: ""pace ko mo bawa itu monyet kemana ka?"". Yuslan: ""bah, ko bodok sampe... Ini kambing bukan monyet!!!"". Yuslan de ganas. #mopapua",1
2840,"Sial lo RT @cheerishya: Di buang ke papua teh? ""@rhanieyalfiyah: Sedih deh pisah sama temen2 yg baru aja gw ... http://tmi.me/qV3fa ",0
2841,"3.fakta itu harus ada,lalu diuji dengan alat ukur tertentu.kalo saat ini khilafah tidak ada,harus dilihat kapan ada #ilusidemokrasi",0
2842,Domisili gue di Jakpus bela-belain ke TPS yg berlokasi di Jakbar dgn bermodal e-KTP buat ikutan Pilkada 2017.,0
2843,"Amin!! RT @sudjiwotedjo Sama dgn Papua, kalau warga Sumatera akan lebih hepi dan makmur jika pisah dr NKRI, lepaskan saja #sikap",0
2844,"LOL wkwk adit sekaliRT @Faldyputra: Nah di akun jga ada, kepala suku monyet RT @Claudiachristaa: Papua aja ah, biar ketemu kepala suku :""RT",0
2845,"@amandalestari eh gue mau ke papua kali,bkn mesir haha MONYET juga buat elo bhahaha",1
2846,belum pisah dia rit. kesian RT @faritzfajar: Papua ki wkwk RT qiaasoy: yang heboh heello negara mana aja nih selain Indonesia?,0
2847,embung salah kieu yeuh. nyieun lieur batur. cina cina. ganyang ku aing. RT @romowohoo: alah RT itu ga penting haha @agungher siga sia nteu w,0
2848,"@jeskrim PUAS LAH BIAR LO KAGA PUNAH, LU KATA LU HEWAN MONYET PAPUA APE PAKE MAU PUNAH2AN SGL, PLIS JAMAN 2K16 INI LIS",1
2849,"Terkutuklah Israel,, Halal darah mereka tuk d'bunuh,, ayo yang ngaku2 jihad d'Indonesia,jihad sana k'Gaza!",2
2850,"Sejak Pilkada DKI, teriak2 usir kafir dan bunuh kafir, tapi ternyata minta bantuan atau bekerja dari/di orang kafir bisa juga...",2
2851,"ya benar kalian jihad,jihad untuk tiket emas ke neraka,teroris yg otaknya dangkal ya begini,asal bom dan nganggap smua orang kafir.ILC",0
2852,"""Allah SWT tdk butuh anda. Tapi Anda yang butuh Allah,Rezeki, hidup matimu. Allah yg tentukan. Mau khianati Allah? yakin gak nyesel? #SidangAhok""",2
2853,Gorila gunung ini bagaikan mimpi dalam mimpi...merayu ke sana kemari pada parpol oposisi untuk jadi gubernur bukan untuk menyejahterakan rakyat Papua tapi untuk menyerang pemerintah.,0
2854,Jadi moal nu rek kawin Jeung monyet teh? #PersibJuaraISL2014 cenah Kmari oge rek Aya nu jalan munur ti papua ka jakrta. @Persib_Bandung_,0
2855,"Jika makin banyak org terobsesi ""mati syahid"" dg cara membunuh mrk yg ia anggap kafir lewat bom bunuh diri, apa jadinya wajah dunia?",2
2856,yos di RT aku yg pacar ga pernah di rt :( RT @enggrichachrist: RT @YosLUCIFER nyata aja papua mau pisah. gak guna ikut NKRI. ruginya pasti,2
2857,begitu ditiupkan semua yg berada di pelosok bukota ini bisa turun menyemut jika mendengar ganyang cina !#cina itu sama dgn belanda#,0
2858,"pantesan papua mau pisah ye, SDAnya aja hampir semua buat pulau jawa doang :| RT @obetohobet Nih kawan2 cek RT @mhelinsha: Baca ini! Bagi",2
2859,oh png itu bukan indonesia ya #goblok RT @Andenza: Dekat indonesia lah pulo RT @indykasaidi: OH PNG ITU PAPUA NEW GUINE http://mtw.tl/lid3ct,0
2860,"""bangsa kita tu kurang tekanan, kurang stress. liat tu jepang, abis bom atom jd apa mereka, kita msh debatin kamu kafir aku enggak,--",2
2861,"Di tmpt yg ga ada banser aman2 aja tuh. Ga ada separatis. Cuma di Papua sama minahasa aja yg ribet, mau pisah dr nkri. Ansor diemin aja tuh",2
2862,"Di Hutan Papua kayaknya sih tidak ada populasi Monyet. Jadi kalian yg monyet/kera. 

Di Papua yang ada hanya... http://fb.me/6EacB4Fr5 ",1
2863,Bunuh orng kafir ajah RT @achmed_ujex: Hahaha yuk istighosah hehe RT @Saifulrahman_Ap: Malam jum'at (cont) http://tl.gd/h8rvqu ,0
